cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,11/2/20,TX-7,3,Incumbent's margin in last election,.0308792,"Fletcher won by 5.1 percentage points in 2018, defeating an incumbent.",DR,Lizzie Fletcher,Wesley Hunt,Fletcher,Hunt,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-7,2,District partisanship,-.3341993,"TX-7 is 12.0 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Romney in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Lizzie Fletcher,Wesley Hunt,Fletcher,Hunt,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-7,11,Total,.832388,"",DR,Lizzie Fletcher,Wesley Hunt,Fletcher,Hunt,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-7,1,Incumbency,.9848477,"Fletcher has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-7 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Lizzie Fletcher,Wesley Hunt,Fletcher,Hunt,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,7,Challenger experience,0,Daniel has never held elected office.,DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,6,Incumbent's voting record in Congress,.2828682,Wright has voted with Republicans 84% of the time in roll-call votes in recent sessions of Congress.,DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,5,Fundraising,-4.358798,"As of Oct. 14, Daniel had raised $551,000 in individual contributions (62% of all such contributions to the major-party candidates); Wright had raised $344,000 (38%).",DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,4,Generic ballot,1.369499,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,3,Incumbent's margin in last election,-1.55946,Wright won by 7.7 percentage points in 2018 in an open-seat race.,DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,2,District partisanship,-2.221842,"TX-6 is 19.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,11,Total,-10.24193,"",DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-6,1,Incumbency,-3.754203,"Wright has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-6 has nationally representative demographics, so incumbency won't help Wright as much there.",DR,Stephen Daniel,Ron Wright,Daniel,Wright,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,7,Challenger experience,0,Salter has never held elected office.,DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,6,Incumbent's voting record in Congress,.3902184,Gooden has voted with Republicans 82% of the time in roll-call votes in recent sessions of Congress.,DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,5,Fundraising,-13.89495,"As of Oct. 14, Gooden had raised $705,000 in individual contributions (83% of all such contributions to the major-party candidates); Salter had raised $140,000 (17%).",DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,4,Generic ballot,2.802388,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,3,Incumbent's margin in last election,-6.08627,Gooden won by 24.8 percentage points in 2018 in an open-seat race.,DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,2,District partisanship,-8.23557,"TX-5 is 34.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,11,Total,-32.99915,"",DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-5,1,Incumbency,-7.974964,"Gooden has been elected to 1 term. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-5 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Carolyn Salter,Lance Gooden,Salter,Gooden,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Russell Foster,Pat Fallon,Foster,Fallon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,7,Candidate experience,-.2096484,Fallon has held elected office before but Foster hasn't.,DR,Russell Foster,Pat Fallon,Foster,Fallon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,5,Fundraising,-8.218692,"As of Oct. 14, Fallon had raised $32,000 in individual contributions (100% of all such contributions to the major-party candidates); Foster had raised $0 (0%).",DR,Russell Foster,Pat Fallon,Foster,Fallon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,4,Generic ballot,5.410196,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Russell Foster,Pat Fallon,Foster,Fallon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,2,District partisanship,-50.38874,"TX-4 is 57.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Russell Foster,Pat Fallon,Foster,Fallon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-4,11,Total,-53.40689,"",DR,Russell Foster,Pat Fallon,Foster,Fallon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,7,Challenger experience,2.532056,"Lewis has held elected office before. (So has Babin, but this is accounted for in our incumbency calculation.)",DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,6,Incumbent's voting record in Congress,.5410347,Babin has voted with Republicans 83% of the time in roll-call votes in recent sessions of Congress.,DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,5,Fundraising,-18.11939,"As of Oct. 14, Babin had raised $701,000 in individual contributions (98% of all such contributions to the major-party candidates); Lewis had raised $13,000 (2%).",DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,4,Generic ballot,3.268141,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,3,Incumbent's margin in last election,-11.05868,Babin won by 45.1 percentage points in 2018.,DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,2,District partisanship,-15.50447,"TX-36 is 52.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,11,Total,-47.92036,"",DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-36,1,Incumbency,-9.57906,"Babin has been elected to 3 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-36 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Rashad Lewis,Brian Babin,Lewis,Babin,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,7,Challenger experience,0,Sharon has never held elected office.,DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,6,Incumbent's voting record in Congress,-2.225804,"Doggett has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,5,Fundraising,8.862855,"As of Oct. 14, Doggett had raised $593,000 in individual contributions (98% of all such contributions to the major-party candidates); Sharon had raised $14,000 (2%).",DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,4,Generic ballot,4.044469,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,3,Incumbent's margin in last election,8.752574,Doggett won by 45.2 percentage points in 2018.,DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,2,District partisanship,8.760938,"TX-35 is 26.1 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,11,Total,40.08417,"",DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-35,1,Incumbency,11.88914,"Doggett has been elected to 13 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-35 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Lloyd Doggett,Jenny Garcia Sharon,Doggett,Sharon,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,7,Challenger experience,0,Gonzalez has never held elected office.,DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,6,Incumbent's voting record in Congress,-1.334022,"Vela has voted with Democrats 88% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,5,Fundraising,7.404087,"As of Oct. 14, Vela had raised $208,000 in individual contributions (92% of all such contributions to the major-party candidates); Gonzalez had raised $18,000 (8%).",DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,4,Generic ballot,3.771538,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,3,Incumbent's margin in last election,2.42993,Vela won by 20.0 percentage points in 2018.,DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,2,District partisanship,4.937993,"TX-34 is 16.0 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,11,Total,28.68376,"",DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-34,1,Incumbency,11.47424,"Vela has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-34 has highly distinctive demographics, so incumbency will help Vela a lot there.",DR,Filemon Vela,Rey Gonzalez,Vela,Gonzalez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,7,Challenger experience,0,Vasquez has never held elected office.,DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,6,Incumbent's voting record in Congress,-2.094226,"Veasey has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,5,Fundraising,8.565129,"As of Oct. 14, Veasey had raised $439,000 in individual contributions (95% of all such contributions to the major-party candidates); Vasquez had raised $24,000 (5%).",DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,4,Generic ballot,4.128187,Democrats lead by an average of 7.3 percentage points in polls of the generic congressional ballot.,DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,3,Incumbent's margin in last election,11.47322,Veasey won by 54.3 percentage points in 2018.,DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,2,District partisanship,15.03875,"TX-33 is 42.1 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012. Texas has been considerably more Republican in state legislative elections than in presidential elections.",DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,11,Total,50.06068,"",DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
2020,House,11/2/20,TX-33,1,Incumbency,12.94963,"Veasey has been elected to 4 terms. Congress has only a 21.1% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. TX-33 has highly distinctive demographics, so incumbency will help Veasey a lot there.",DR,Marc Veasey,Fabian Vasquez,Veasey,Vasquez,20:52:33  2 Nov 2020
