cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,lower_bin_text,upper_bin_text,ecwin_inc,ecwin_chal,ecwin_3rd,ecwin_nomajority,total_ev_inc,ev_inc_hi,ev_inc_lo,total_ev_chal,ev_chal_hi,ev_chal_lo,count,timestamp,simulations
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,111.2388,137,79,426.7612,459,401,938,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,115.9472,154,81,422.0528,457,384,1288,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,125.6774,163,97,412.3226,441,375,1714,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,134.1268,171,103,403.8732,435,367,2168,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +12,Biden +11,.0003722,.9996278,0,0,144.3327,181,112,393.6673,426,357,2687,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,156.5241,193,122,381.4759,416,345,3173,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/20/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,169.7301,205,127,368.2699,411,333,3331,21:36:03 20 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,378.4445,415,362,159.5556,176,123,9,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,366.9231,387,349,171.0769,189,151,26,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,366.0417,379,349,171.9583,189,159,24,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,357.2128,379,335,180.7872,203,159,47,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,350.2985,367,335,187.7015,203,171,67,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,343.2308,364,324,194.7692,214,174,104,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,336.6753,356,320,201.3247,218,182,154,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,329.5685,345,312,208.4315,226,193,241,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +1,Trump +2,.997549,.002451,0,0,323.1005,342,302,214.8995,236,196,408,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,399.3333,420,374,138.6667,164,118,3,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,384.25,408,355,153.75,183,130,8,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,388,408,369,150,169,130,3,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",TIE,Trump +1,.9831144,.0150094,0,.0018762,313.3865,335,290,224.6135,248,203,533,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +9,Biden +8,.0014384,.9985616,0,0,183.3165,219,144,354.6835,394,319,3476,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +8,Biden +7,.0023182,.9973921,0,.0002898,196.7389,231,160,341.2611,378,307,3451,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +7,Biden +6,.0061958,.992565,0,.0012392,211.1549,248,177,326.8451,361,290,3228,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +6,Biden +5,.0314735,.962804,0,.0057225,227.054,259,193,310.946,345,279,2796,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +5,Biden +4,.0987386,.8903871,0,.0108743,242.4641,269,210,295.5359,328,269,2299,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +4,Biden +3,.2750792,.6927139,0,.032207,257.3247,286,227,280.6753,311,252,1894,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +3,Biden +2,.5553221,.4110644,0,.0336134,273.7171,302,247,264.2829,291,236,1428,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +32,Biden +31,0,1,0,0,4,4,4,534,534,534,1,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,37,37,37,501,501,501,1,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,36,61,11,502,527,477,2,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +2,Biden +1,.7748405,.2032817,0,.0218778,286.8742,315,259,251.1258,279,223,1097,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,54,82,16,484,522,456,3,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,40,66,4,498,534,472,5,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,44.28571,76,23,493.7143,515,462,7,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,50.26667,81,20,487.7333,518,457,15,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,55.83871,76,38,482.1613,500,462,31,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,62.15625,92,25,475.8438,513,446,32,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,63.98182,88,28,474.0182,510,450,55,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,70.26136,104,38,467.7386,500,434,88,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,78.33071,107,46,459.6693,492,431,127,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,84.70435,119,48,453.2957,490,419,230,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +1,TIE,.9321574,.0637721,0,.0040706,301.9322,327,275,236.0678,263,211,737,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,90.6311,122,55,447.3689,483,416,328,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,96.29012,122,62,441.7099,476,416,486,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,103.1599,125,67,434.8401,471,413,744,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,111.0803,132,79,426.9197,459,406,1009,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,116.4712,150,83,421.5288,455,388,1354,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,123.5097,163,93,414.4903,445,375,1848,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,134.3339,173,104,403.6661,434,365,2264,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +12,Biden +11,.0003646,.9996355,0,0,144.2377,181,113,393.7623,425,357,2743,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,156.5333,194,121,381.4667,417,344,3210,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/19/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,170.4332,209,126,367.5668,412,329,3384,21:55:04 19 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,377.5,397,362,160.5,176,141,14,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,369.2174,387,349,168.7826,189,151,23,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,361.9259,382,342,176.0741,196,156,27,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,357.3958,384,335,180.6042,203,154,48,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,348.9412,364,333,189.0588,205,174,68,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,342.2661,362,326,195.7339,212,176,109,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,335.6424,350,321,202.3576,217,188,165,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,327.8672,347,306,210.1328,232,191,256,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +1,Trump +2,.990099,.0049505,0,.0049505,322.8193,339,302,215.1807,236,199,404,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,405.6667,475,368,132.3333,170,63,3,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,391.8889,423,375,146.1111,163,115,9,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,368,380,356,170,182,158,2,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",TIE,Trump +1,.9871324,.0091912,0,.0036765,312.829,333,289,225.171,249,205,544,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +9,Biden +8,.0008686,.9988419,0,.0002895,184.3379,219,148,353.6621,390,319,3454,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +8,Biden +7,.0011727,.998241,0,.0005863,196.8408,231,163,341.1592,375,307,3411,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +7,Biden +6,.0068901,.9912308,0,.0018791,212.3652,248,180,325.6348,358,290,3193,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +6,Biden +5,.0308686,.9637473,0,.0053841,227.8073,259,196,310.1927,342,279,2786,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +5,Biden +4,.0931245,.8877285,0,.0191471,242.9804,269,214,295.0196,324,269,2298,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +4,Biden +3,.2783669,.6919406,0,.0296925,257.7025,289,228,280.2975,310,249,1886,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +3,Biden +2,.5537821,.4219292,0,.0242887,273.0555,301,246,264.9445,292,237,1441,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,1,1,1,537,537,537,1,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,26,35,17,512,521,503,2,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,70,70,70,468,468,468,1,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +2,Biden +1,.7620751,.2236136,0,.0143113,285.89,315,259,252.11,279,223,1118,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,53.66667,82,16,484.3333,522,456,3,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,42.33333,76,4,495.6667,534,462,6,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,47.42857,76,32,490.5714,506,462,7,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,50.27778,76,16,487.7222,522,462,18,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,55.67647,74,26,482.3235,512,464,34,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,64.74074,93,18,473.2592,520,445,27,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,63.01587,91,28,474.9841,510,447,63,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,72.86667,104.5,42,465.1333,496,433.5,90,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,78.14185,105,40,459.8582,498,433,141,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,85.16525,119,48,452.8347,490,419,236,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +1,TIE,.9228758,.0666667,0,.0104575,301.0248,327,274,236.9752,264,211,765,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,90.78593,121,52,447.2141,486,417,327,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,96.5957,123,62,441.4043,476,415,512,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,104.7364,126,72,433.2636,466,412,755,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,110.4485,138,77,427.5515,461,400,1039,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,117.5531,156,83,420.4469,455,382,1338,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,126.0425,163,96,411.9575,442,375,1859,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,135.7392,173,104,402.2608,434,365,2262,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,146.019,184,113,391.981,425,354,2730,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,157.8896,196,122,380.1104,416,342,3179,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/18/2020,Trump,Biden,"",Biden +10,Biden +9,0,1,0,0,171.9244,208,130,366.0756,408,330,3346,21:11:03 18 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,375.8235,392,360,162.1765,178,146,17,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,362.5652,387,342,175.4348,196,151,23,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,367.3704,396,343,170.6296,195,142,27,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,355.9423,378,336,182.0577,202,160,52,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,349.863,366,335,188.137,203,172,73,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,342.7411,360,324,195.2589,214,178,112,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,334.7384,353,316,203.2616,222,185,172,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,331.0862,348,312,206.9139,226,190,267,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +1,Trump +2,.9929245,.0070755,0,0,324.6321,342,305,213.3679,233,196,424,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +13,Trump +14,1,0,0,0,475,475,475,63,63,63,1,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +12,Trump +13,1,0,0,0,389.5,404,376,148.5,162,134,4,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +11,Trump +12,1,0,0,0,394,419,360,144,178,119,7,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Trump +10,Trump +11,1,0,0,0,391,415,377,147,161,123,3,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",TIE,Trump +1,.9876761,.0105634,0,.0017606,313.6127,335,290,224.3873,248,203,568,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +9,Biden +8,.0002944,.9994112,0,.0002944,184.209,219,147,353.791,391,319,3397,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +8,Biden +7,.0005872,.998532,0,.0008808,196.5021,230,163,341.498,375,308,3406,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +7,Biden +6,.0041349,.9939567,0,.0019084,212.2551,247,180,325.7449,358,291,3144,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +6,Biden +5,.0295405,.9649891,0,.0054705,226.7819,259,193,311.2181,345,279,2742,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +5,Biden +4,.0986758,.8893635,0,.0119607,242.1999,269,211,295.8001,327,269,2341,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +4,Biden +3,.2591804,.7184673,0,.0223523,257.281,286,228,280.719,310,252,1879,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +3,Biden +2,.5190996,.4508868,0,.0300136,272.1583,301,245,265.8417,293,237,1466,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +33,Biden +32,0,1,0,0,0,0,0,538,538,538,1,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +31,Biden +30,0,1,0,0,20.5,31,10,517.5,528,507,2,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +30,Biden +29,0,1,0,0,61,61,61,477,477,477,1,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +2,Biden +1,.7767777,.2133213,0,.009901,286.7705,316,260,251.2295,278,222,1111,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +29,Biden +28,0,1,0,0,48.8,80,8,489.2,530,458,5,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +28,Biden +27,0,1,0,0,39,62,4,499,534,476,4,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +27,Biden +26,0,1,0,0,49.5,76,30,488.5,508,462,10,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +26,Biden +25,0,1,0,0,48,80,19,490,519,458,19,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +25,Biden +24,0,1,0,0,53.6,79,22.5,484.4,515.5,459,30,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +24,Biden +23,0,1,0,0,61.9375,93,30,476.0625,508,445,32,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +23,Biden +22,0,1,0,0,64.32394,83,35,473.6761,503,455,71,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +22,Biden +21,0,1,0,0,74.21111,111.5,38.5,463.7889,499.5,426.5,90,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +21,Biden +20,0,1,0,0,78.39597,105,48,459.604,490,433,149,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +20,Biden +19,0,1,0,0,86.41767,117,50,451.5823,488,421,249,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +1,TIE,.9131545,.0766283,0,.0102171,300.0319,326,270,237.9681,268,212,783,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +19,Biden +18,0,1,0,0,90.7958,119,60,447.2042,478,419,333,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +18,Biden +17,0,1,0,0,95.97749,123,63,442.0225,475,415,533,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +17,Biden +16,0,1,0,0,105.3907,126,74,432.6093,464,412,755,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +16,Biden +15,0,1,0,0,110.4292,136.5,76,427.5707,462,401.5,1060,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +15,Biden +14,0,1,0,0,117.841,155,86,420.159,452,383,1377,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +14,Biden +13,0,1,0,0,126.4353,163,96,411.5646,442,375,1833,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +13,Biden +12,0,1,0,0,135.4437,174,103,402.5563,435,364,2265,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +12,Biden +11,0,1,0,0,146.3128,185,115,391.6872,423,353,2724,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +11,Biden +10,0,1,0,0,157.7109,195,122,380.2891,416,343,3127,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/17/2020,Trump,Biden,"",Biden +10,Biden +9,0,.999698,0,.000302,172.0634,208,131,365.9366,407,330,3311,19:17:03 17 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +9,Trump +10,1,0,0,0,369.4375,384,355,168.5625,183,154,16,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +8,Trump +9,1,0,0,0,366.4286,393,349,171.5714,189,145,21,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +7,Trump +8,1,0,0,0,368.7188,384,349,169.2813,189,154,32,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +6,Trump +7,1,0,0,0,356.1129,369,337,181.8871,201,169,62,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +5,Trump +6,1,0,0,0,348.4474,363,334,189.5526,204,175,76,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +4,Trump +5,1,0,0,0,343.368,363,328,194.632,210,175,125,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +3,Trump +4,1,0,0,0,335.8083,352,320,202.1917,218,186,193,21:08:11 16 Oct 2020,40000
2020,President,polls-plus,10/16/2020,Trump,Biden,"",Trump +2,Trump +3,1,0,0,0,330.2793,344,312,207.7207,226,194,290,21:08:11 16 Oct 2020,40000
