cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,9615,lv,.0476144,.006119,52,50.6936,50.80201,T,71777,134553
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/13/2020,10/20/2020,Muhlenberg College,416,lv,.8795891,.344908,51,50.78839,50.77151,"",71736,134408
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,9301,lv,.0464236,.0055268,52,50.6936,50.81762,T,71694,134354
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/21/2020,10/22/2020,Public Policy Polling,890,v,.7324647,.3803294,51,49.71574,49.62442,"",71678,134285
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,2/27/2020,3/3/2020,Civiqs,2462,a,.9992957,0,46,46.7121,48.9171,"",71656,134242
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,3/14/2020,3/18/2020,Civiqs,1589,a,.7600638,0,46,46.7121,49.04566,"",71655,134241
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/4/2020,4/8/2020,Civiqs,1912,a,.9893469,0,47,47.71325,50.34256,"",71654,134240
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,5/30/2020,6/2/2020,Civiqs,2045,a,.8522091,0,49,49.71444,51.36769,"",71653,134239
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/6/2020,6/11/2020,Civiqs,1221,a,.5665522,0,49,49.71444,51.05356,"",71652,134238
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/17/2020,10/21/2020,Civiqs,1577,a,.6416456,.2702048,52,52.71351,52.62906,"",71651,134237
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/11/2020,10/20/2020,Morning Consult,2563,lv,.8949736,.2827427,52,51.85686,51.76312,T,71645,134217
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/17/2020,10/20/2020,Fox News/Beacon Research/Shaw & Co. Research,1045,lv,1.7732,.796655,50,49.69951,49.61982,"",71627,134185
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/22/2020,10/20/2020,SurveyMonkey,9131,lv,.089875,.0097267,52,50.6936,50.83541,T,71581,134129
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/15/2020,10/20/2020,SSRS,843,lv,1.169078,.493046,53,52.11268,52.04524,"",71564,134058
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/16/2020,10/19/2020,Quinnipiac University,1241,lv,1.510332,.6092092,51,49.93211,49.86076,"",71555,134042
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/15/2020,10/19/2020,Suffolk University,500,lv,1.00103,.3946089,48.6,49.07458,49.01683,"",71533,133979
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/16/2020,10/19/2020,Change Research,574,lv,.5338545,.2114914,49,49.51564,49.43666,"",71523,133961
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/21/2020,10/19/2020,SurveyMonkey,8803,lv,.0452541,.0043384,52,50.6936,50.85386,T,71479,133917
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/18/2020,10/19/2020,Rasmussen Reports/Pulse Opinion Research,800,lv,.7878715,.3413029,50,50.43981,50.3583,"",71457,133838
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,8532,lv,0,0,53,51.69482,51.87373,T,71394,133733
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/13/2020,10/19/2020,Ipsos,653,lv,.6370794,.2105985,49,49.46527,49.40387,"",71379,133664
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/13/2020,10/15/2020,Trafalgar Group,1041,lv,.3471905,.1063408,47.5,49.97039,49.9108,"",71366,133641
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,8360,lv,.0942056,.0064614,53,51.69482,51.89687,T,71312,133572
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,8250,lv,0,0,53,51.69482,51.92206,T,71254,133455
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,7804,lv,.0514985,.0021273,53,51.69482,51.94876,T,71193,133328
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/12/2020,10/15/2020,Harris Insights & Analytics,992,lv,.8644356,.2780062,51,51.18834,51.13504,"",71179,133261
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,7258,lv,.0514726,.0014234,52,50.6936,50.97443,T,71119,133178
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/8/2020,10/11/2020,Civiqs,600,lv,.4137503,.1009629,52,50.50718,50.47044,"",71104,133107
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/12/2020,10/13/2020,Opinion Savvy/InsiderAdvantage,400,lv,.6001908,.1826773,45.8,47.24895,47.20208,"",71099,133095
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,6946,lv,.0538964,.0007444,52,50.6936,51.00182,T,71025,132971
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/7/2020,10/12/2020,RMG Research,800,lv,.8066381,.1876525,49,49.46214,49.47215,"",70988,132833
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,6613,lv,.0548532,0,52,50.6936,51.03097,T,70963,132793
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/10/2020,10/12/2020,Trafalgar Group,1034,lv,.3652195,.0974395,47.4,49.87023,49.83073,"",70773,132394
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/2/2020,10/11/2020,Morning Consult,2610,lv,.9761202,.1626984,52,51.85686,51.88546,T,70760,132369
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/6/2020,10/11/2020,Ipsos,622,lv,.6545612,.1295789,51,51.46516,51.49152,"",70741,132339
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/5/2020,10/9/2020,Whitman Insight Strategies,517,lv,.6249694,.1249939,51,50.87894,50.92841,"",70736,132328
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/30/2020,10/8/2020,Baldwin Wallace University,1140,lv,.791219,.1186829,49.6,50.43683,50.50774,"",70721,132290
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/4/2020,10/6/2020,Redfield & Wilton Strategies,927,lv,.7455137,.0963072,49,49.8033,49.88288,"",70709,132263
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/1/2020,10/5/2020,Quinnipiac University,1211,lv,1.664769,.1642187,54,52.93533,53.08136,"",70649,132109
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/4/2020,10/5/2020,Emerson College,688,lv,1.230324,.1640431,50.8,49.96283,50.07321,"",70620,132039
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,10/2/2020,10/4/2020,Change Research,468,lv,.547435,.0533378,50,50.51571,50.65443,"",70608,132013
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/30/2020,10/4/2020,Monmouth University,500,lv,1.129217,.0941015,53.5,53.09598,53.25795,"",70599,131998
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/29/2020,10/5/2020,Ipsos,605,lv,.7592051,.0240902,50,50.46534,50.71722,"",70585,131968
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/30/2020,10/2/2020,YouGov,1187,lv,1.099269,.0666887,51,50.94906,51.15969,"",70548,131595
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/30/2020,10/2/2020,Siena College/The New York Times Upshot,706,lv,1.443402,.0952916,49,49.59135,49.79205,"",70501,131409
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,2184,lv,.6113764,0,50.14,48.83308,50.01818,"",70459,131313
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,4208,lv,.6495393,0,50.29,48.98304,50.30399,"",70409,131211
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,3531,lv,.641258,0,52.76,51.45447,52.56549,"",70359,131109
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,4613,lv,.5576418,0,51.74,50.43338,51.28011,T,70307,131002
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/23/2020,9/25/2020,Redfield & Wilton Strategies,1015,lv,.6559113,0,50,50.80334,51.415,"",70126,130653
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/26/2020,9/1/2020,ALG Research,500,lv,.6473723,0,50,49.8847,51.02115,"",70092,130584
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/21/2020,9/26/2020,ABC News/The Washington Post,568,lv,1.245238,0,54,53.27034,53.90346,"",70024,130435
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/25/2020,9/27/2020,Siena College/The New York Times Upshot,711,lv,1.453092,0,49,49.59135,50.16165,"",70017,130426
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/24/2020,9/26/2020,IBD/TIPP,774,lv,1.443998,0,49.7,50.02429,50.62437,"",70001,130391
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/17/2020,9/19/2020,Garin-Hart-Yang Research Group,400,lv,.565323,0,53,51.228,52.0627,"",69984,130329
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/18/2020,9/21/2020,Trafalgar Group,1006,lv,.4208126,0,48.1,50.57112,51.35396,"",69966,130296
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/20/2020,9/23/2020,Fox News/Beacon Research/Shaw & Co. Research,856,lv,1.524044,0,51,50.69956,51.40742,"",69962,130284
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/10/2020,9/21/2020,YouGov,642,lv,.9724195,0,49,48.94907,49.86401,"",69715,130005
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/14/2020,9/20/2020,Franklin & Marshall College,480,lv,.7896083,0,48,48.1141,48.98262,"",69708,129978
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/15/2020,9/17/2020,CPEC,820,lv,.6651533,0,50.3,50.25952,51.14663,"",69704,129973
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/8/2020,9/22/2020,Baldwin Wallace University,1012,lv,.7620288,0,47.3,48.13572,49.04189,"",69702,129962
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/18/2020,9/20/2020,Change Research,579,lv,.5571989,0,49,49.51564,50.32221,"",69685,129907
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/11/2020,9/16/2020,Ipsos,611,lv,.8740835,0,49,49.46527,50.42125,"",69626,129812
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/15/2020,9/17/2020,Trafalgar Group,1006,lv,.4208126,0,47.3,49.77005,50.66869,"",69568,129614
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/8/2020,9/11/2020,Climate Nexus,659,rv,.6591295,0,48,49.11582,50.11578,"",69559,129592
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/12/2020,9/14/2020,Redfield & Wilton Strategies,1036,lv,.6157321,0,49,49.8033,50.74146,"",69546,129564
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/11/2020,9/15/2020,Civiqs,549,rv,.5378139,0,52,51.39519,52.35104,"",69537,129546
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/3/2020,9/6/2020,TargetSmart/William & Mary,835,lv,.8708358,0,51,50.75703,51.81516,"",69392,129237
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/28/2020,9/8/2020,Benenson Strategy Group/GS Strategy Group,1600,lv,2.26868,0,49,49.24697,50.3199,"",68581,128408
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/29/2020,9/7/2020,Morning Consult,2227,lv,1.041242,0,50,49.85672,50.92188,T,68550,128327
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,9/4/2020,9/6/2020,Change Research,829,lv,.7047589,0,50,50.51571,51.58265,"",68537,128312
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/31/2020,9/7/2020,Marist College,771,lv,1.560091,0,53,52.22541,53.29534,"",68532,128302
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/30/2020,9/3/2020,Redfield & Wilton Strategies,1053,lv,.7172037,0,48,48.80285,49.88412,"",68524,128289
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/26/2020,9/4/2020,Susquehanna Polling & Research Inc.,498,lv,.6799754,0,44,45.42123,46.57462,"",68508,128258
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/26/2020,8/31/2020,Hodas & Associates,600,lv,.7015365,0,51.12,51.62566,52.72618,"",68484,128205
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/28/2020,9/1/2020,Quinnipiac University,1107,lv,1.636533,0,52,50.93264,52.06671,"",68466,128167
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/25/2020,8/27/2020,Rasmussen Reports/Pulse Opinion Research,1000,lv,1.034299,0,47.82,48.25939,49.42225,"",68461,128152
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/28/2020,8/31/2020,Monmouth University,400,lv,.9060031,0,48.5,48.09516,49.22222,"",68319,127965
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,2158,lv,.9042551,0,49,48.85676,49.99919,T,68296,127917
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,1777,lv,1.156262,0,50,49.85672,50.80885,T,68285,127906
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/13/2020,8/19/2020,Global Strategy Group,801,rv,.5862823,0,51.5,50.68923,51.7151,"",68264,127876
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/20/2020,8/24/2020,GQR Research (GQRR),500,lv,.7012613,0,52,50.23386,51.3612,"",68259,127869
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/17/2020,8/23/2020,Franklin & Marshall College,681,rv,.9141793,0,49,50.00235,51.10065,"",68221,127781
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/21/2020,8/23/2020,Change Research,984,lv,.8284237,0,49,49.51564,50.6524,"",68208,127745
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/16/2020,8/17/2020,Redfield & Wilton Strategies,1006,lv,.8404686,0,48,48.80285,49.78556,"",68157,127658
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/13/2020,8/17/2020,Civiqs,617,rv,.5686046,0,51,50.39482,51.36703,"",68148,127645
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/11/2020,8/17/2020,Muhlenberg College,416,lv,.8952302,0,49,48.78841,49.80505,"",68138,127631
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/2/2020,8/4/2020,OnMessage Inc.,400,lv,.5514615,0,50,51.21744,52.32148,"",68115,127579
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/7/2020,8/9/2020,Change Research,456,lv,.5331308,0,48,48.51532,49.54756,"",68015,127366
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/8/2020,8/10/2020,Emerson College,843,lv,1.436415,0,53.31,52.47459,53.50233,"",68007,127354
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/27/2020,8/6/2020,YouGov,742,rv,.6734251,0,50,50.83723,51.97385,"",67969,127273
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,8/4/2020,8/7/2020,YouGov,1211,lv,1.190209,0,49,48.94907,50.03083,"",67962,127266
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/21/2020,7/23/2020,Zogby Interactive/JZ Analytics,809,lv,.9108042,0,44,45.62092,46.84856,"",67916,127142
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/17/2020,7/22/2020,Hodas & Associates,600,lv,.7015365,0,50.83,51.33575,52.53699,"",67907,127130
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/19/2020,7/21/2020,Redfield & Wilton Strategies,1016,lv,.8434952,0,48,48.80285,50.02956,"",67841,126985
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/20/2020,7/26/2020,Franklin & Marshall College,667,rv,.90144,0,50,51.00235,52.22678,"",67836,126979
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/24/2020,7/26/2020,Change Research,382,lv,.4084386,0,48,48.51532,49.71202,"",67812,126906
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,2120,lv,1.211936,0,48,47.85688,49.99453,T,67801,126887
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,2092,lv,1.207903,0,50,49.85672,51.06623,T,67693,126757
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/22/2020,7/24/2020,Gravis Marketing,1006,lv,.9798656,0,48,48.24798,49.47674,"",67659,126662
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/18/2020,7/20/2020,Fox News/Beacon Research/Shaw & Co. Research,793,rv,1.283909,0,50,50.58772,51.84678,"",67647,126563
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/15/2020,7/20/2020,Spry Strategies,700,lv,.7138253,0,47.02,48.82241,50.08105,"",67628,126528
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/15/2020,7/16/2020,Rasmussen Reports/Pulse Opinion Research,750,lv,.8990448,0,51,51.43965,52.71859,"",67600,126475
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/9/2020,7/13/2020,Monmouth University,401,lv,.9082416,0,51.5,51.09504,52.38176,"",67101,125391
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,7/10/2020,7/12/2020,Change Research,743,lv,.6155448,0,50,50.51571,51.80249,"",67091,125354
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/29/2020,7/2/2020,Trafalgar Group,1062,lv,.6611881,0,48,50.47104,51.67346,"",66997,125183
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/26/2020,6/28/2020,Change Research,760,lv,.6151676,0,50,50.51571,51.66511,"",66960,125033
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/15/2020,6/23/2020,Susquehanna Polling & Research Inc.,715,lv,.8300751,0,46,47.42749,48.59271,"",66937,124990
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/14/2020,6/16/2020,Redfield & Wilton Strategies,1125,lv,.8741789,0,49,49.8033,50.98637,"",66907,124934
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/8/2020,6/11/2020,Hodas & Associates,600,lv,.7015365,0,53.83,54.33376,55.59505,"",66900,124919
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/8/2020,6/16/2020,Siena College/The New York Times Upshot,651,rv,1.211304,0,50,51.47939,52.76184,"",66896,124898
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,6/12/2020,6/14/2020,Change Research,491,lv,.4709144,0,49,49.51564,50.76503,"",66830,124714
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,5/29/2020,5/31/2020,Change Research,579,lv,.5975007,0,46,46.51388,48.27303,"",66714,124438
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,5/10/2020,5/14/2020,Redfield & Wilton Strategies,963,lv,.8270063,0,48,48.80285,51.2337,"",66505,123929
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,5/9/2020,5/13/2020,Hodas & Associates,600,lv,.7015365,0,46,46.50409,48.95155,"",66401,123702
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/21/2020,4/26/2020,Harper Polling,644,lv,1.028467,0,49,49.07591,51.39746,"",66031,122477
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/16/2020,4/18/2020,Hodas & Associates,600,lv,.7015365,0,47.5,48.00525,50.24739,"",65909,122095
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/20/2020,4/21/2020,Public Policy Polling,1251,v,1.077893,0,51,49.71574,51.98865,"",65902,122085
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/14/2020,4/20/2020,Susquehanna Polling & Research Inc.,693,lv,.816937,0,48,49.43083,51.74107,"",65893,121995
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/15/2020,4/20/2020,Ipsos,578,rv,.7706307,0,46,47.34971,49.64946,"",65864,121902
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,4/18/2020,4/21/2020,Fox News/Beacon Research/Shaw & Co. Research,803,rv,1.297026,0,50,50.58772,52.87135,"",65862,121895
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,3/19/2020,3/21/2020,Hodas & Associates,600,lv,.7015365,0,46.67,47.17468,49.54791,"",65004,120543
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,3/17/2020,3/25/2020,Baldwin Wallace University,973,rv,.7160339,0,44.5,46.2155,48.64252,"",64987,120501
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,3/6/2020,3/8/2020,YouGov,725,rv,.9429781,0,46,46.83453,49.03477,"",64767,119816
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,3/5/2020,3/7/2020,Optimus,533,lv,.6919979,0,43.77,45.04446,47.18176,"",64756,119787
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,2/6/2020,2/18/2020,Expedition Strategies,500,rv,.6358964,0,47,47.85412,50.18739,"",64742,119728
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,2/12/2020,2/20/2020,Muhlenberg College,424,rv,.7989349,0,47,47.67535,50.05257,"",64582,119069
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,2/11/2020,2/20/2020,YouGov,1171,rv,1.274406,0,46,46.83453,49.17431,"",64498,118771
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,2/12/2020,2/18/2020,Quinnipiac University,849,rv,1.238183,0,50,49.82026,52.14869,"",64471,118605
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,12/3/2019,12/5/2019,Optimus,598,lv,.7374068,0,41.24,42.50303,44.95667,"",63028,114324
2020,Pennsylvania,11/2/2020,Joseph R. Biden Jr.,11/4/2019,11/9/2019,Muhlenberg College,410,rv,.7743452,0,52,52.67563,54.28329,"",62621,113027
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,10/20/2020,11/1/2020,SurveyMonkey,3252,lv,.2681478,.2681478,59,56.96356,56.99033,T,72676,136429
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,10/18/2020,10/31/2020,SurveyMonkey,3451,lv,.0403376,.0399793,59,56.96356,56.97431,T,72538,136160
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,10/17/2020,10/30/2020,SurveyMonkey,3468,lv,.020138,.0197803,60,57.9726,57.97355,T,72437,135963
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,10/16/2020,10/29/2020,SurveyMonkey,3425,lv,.0197737,.0192469,59,56.96356,56.95893,T,72358,135798
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,10/1/2020,10/28/2020,SurveyMonkey,5422,lv,.2233034,.1975224,61,58.98273,59.00695,T,72255,135595
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/29/2020,10/27/2020,SurveyMonkey,5193,lv,.0278709,.0236631,61,58.98273,59.04225,T,72101,135228
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,4932,lv,.0138213,.0114891,61,58.98273,59.07538,T,71991,134994
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,4862,lv,.0264341,.0217389,61,58.98273,59.09645,T,71906,134820
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,4803,lv,.0131318,.0106827,61,58.98273,59.11895,T,71839,134685
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,4716,lv,.0131887,.0102605,61,58.98273,59.21837,T,71778,134554
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,4512,lv,0,0,61,58.98273,59.23717,T,71695,134355
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,4175,lv,.0121947,.0092706,61,58.98273,59.2574,T,71582,134130
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,3909,lv,.0114721,.0086193,61,58.98273,59.27738,T,71480,133918
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,3754,lv,.0110754,.008223,61,58.98273,59.29688,T,71395,133734
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,3689,lv,.0211389,.0155068,61,58.98273,59.31988,T,71313,133573
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/18/2020,10/16/2020,SurveyMonkey,3607,lv,.0104048,.0075402,61,58.98273,59.34856,T,71255,133456
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,3444,lv,.0100075,.0071634,60,57.9726,58.36977,T,71194,133329
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,3273,lv,0,0,60,57.9726,58.39949,T,71120,133179
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,3041,lv,.009297,.0064897,60,57.9726,58.43037,T,71026,132972
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,2902,lv,.0089468,.0061659,60,57.9726,58.46138,T,70962,132792
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,872,lv,.237913,0,58.64,56.60057,57.96751,"",70460,131314
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,1890,lv,.3716574,0,61.1,59.0838,60.56919,"",70410,131212
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1648,lv,.3148468,.0548046,60.21,58.18464,59.50643,"",70360,131110
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2109,lv,.0934302,.0527723,60.59,58.56844,59.58624,T,70308,131003
2020,Oregon,11/2/2020,Joseph R. Biden Jr.,9/26/2020,9/29/2020,Civiqs,944,lv,.9385487,.6051388,56,55.82973,56.43495,"",70076,130548
