cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/2/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,4,Expert ratings adjusted for national environment,-30.72142,0,0,1.712299,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,3,Fundamentals (non-polling factors),-29.20369,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,2,CANTOR (analysis of comparable disticts),-17.89684,.0059164,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,1,Polls adjusted for house effects & other factors,-29.04927,1.994084,1.994084,1.994084,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-9,Marcy Kaptur,Rob Weber,4,Expert ratings adjusted for national environment,34.29781,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-9,Marcy Kaptur,Rob Weber,3,Fundamentals (non-polling factors),34.68487,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-9,Marcy Kaptur,Rob Weber,2,CANTOR (analysis of comparable disticts),47.76979,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-9,Marcy Kaptur,Rob Weber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-8,Vanessa Enoch,Warren Davidson,4,Expert ratings adjusted for national environment,-38.3142,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-8,Vanessa Enoch,Warren Davidson,3,Fundamentals (non-polling factors),-36.16742,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-8,Vanessa Enoch,Warren Davidson,2,CANTOR (analysis of comparable disticts),-38.8095,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-8,Vanessa Enoch,Warren Davidson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-7,Quentin Potter,Bob Gibbs,4,Expert ratings adjusted for national environment,-29.98139,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-7,Quentin Potter,Bob Gibbs,3,Fundamentals (non-polling factors),-27.7823,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-7,Quentin Potter,Bob Gibbs,2,CANTOR (analysis of comparable disticts),-27.89197,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-7,Quentin Potter,Bob Gibbs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-6,Shawna Roberts,Bill Johnson,4,Expert ratings adjusted for national environment,-43.61998,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-6,Shawna Roberts,Bill Johnson,3,Fundamentals (non-polling factors),-42.14632,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-6,Shawna Roberts,Bill Johnson,2,CANTOR (analysis of comparable disticts),-38.7617,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-6,Shawna Roberts,Bill Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-5,Nick Rubando,Robert E. Latta,4,Expert ratings adjusted for national environment,-27.53013,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-5,Nick Rubando,Robert E. Latta,3,Fundamentals (non-polling factors),-25.04901,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-5,Nick Rubando,Robert E. Latta,2,CANTOR (analysis of comparable disticts),-23.92077,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-5,Nick Rubando,Robert E. Latta,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-4,Shannon Freshour,Jim Jordan,4,Expert ratings adjusted for national environment,-32.29205,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-4,Shannon Freshour,Jim Jordan,3,Fundamentals (non-polling factors),-29.99259,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-4,Shannon Freshour,Jim Jordan,2,CANTOR (analysis of comparable disticts),-32.67529,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-4,Shannon Freshour,Jim Jordan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-3,Joyce Beatty,Mark F. Richardson,4,Expert ratings adjusted for national environment,45.3153,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-3,Joyce Beatty,Mark F. Richardson,3,Fundamentals (non-polling factors),45.40314,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-3,Joyce Beatty,Mark F. Richardson,2,CANTOR (analysis of comparable disticts),61.59954,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-3,Joyce Beatty,Mark F. Richardson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-2,Jaime Castle,Brad Wenstrup,4,Expert ratings adjusted for national environment,-24.25216,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-2,Jaime Castle,Brad Wenstrup,3,Fundamentals (non-polling factors),-19.18052,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-2,Jaime Castle,Brad Wenstrup,2,CANTOR (analysis of comparable disticts),-17.11395,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-2,Jaime Castle,Brad Wenstrup,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,4,Expert ratings adjusted for national environment,-28.13485,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,3,Fundamentals (non-polling factors),-26.77868,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,2,CANTOR (analysis of comparable disticts),-16.47258,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-16,Aaron Paul Godfrey,Anthony Gonzalez,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-15,Joel Newby,Steve Stivers,4,Expert ratings adjusted for national environment,-26.60882,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-15,Joel Newby,Steve Stivers,3,Fundamentals (non-polling factors),-25.00564,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-15,Joel Newby,Steve Stivers,2,CANTOR (analysis of comparable disticts),-12.99565,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-15,Joel Newby,Steve Stivers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-14,Hillary O'Connor Mueri,David Joyce,4,Expert ratings adjusted for national environment,-24.76841,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-14,Hillary O'Connor Mueri,David Joyce,3,Fundamentals (non-polling factors),-14.95086,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-14,Hillary O'Connor Mueri,David Joyce,2,CANTOR (analysis of comparable disticts),-9.852128,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-14,Hillary O'Connor Mueri,David Joyce,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-13,Tim Ryan,Christina Hagan,4,Expert ratings adjusted for national environment,20.54485,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-13,Tim Ryan,Christina Hagan,3,Fundamentals (non-polling factors),14.53852,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-13,Tim Ryan,Christina Hagan,2,CANTOR (analysis of comparable disticts),32.06535,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-13,Tim Ryan,Christina Hagan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-12,Alaina Shearer,Troy Balderson,4,Expert ratings adjusted for national environment,-18.0625,0,0,1.364726,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-12,Alaina Shearer,Troy Balderson,3,Fundamentals (non-polling factors),-9.734715,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-12,Alaina Shearer,Troy Balderson,2,CANTOR (analysis of comparable disticts),-7.444938,.7027918,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-12,Alaina Shearer,Troy Balderson,1,Polls adjusted for house effects & other factors,-7.490593,1.297208,1.297208,1.297208,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-1,Kate Schroder,Steve Chabot,4,Expert ratings adjusted for national environment,1.868534,0,0,1.357404,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-1,Kate Schroder,Steve Chabot,3,Fundamentals (non-polling factors),-3.038853,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-1,Kate Schroder,Steve Chabot,2,CANTOR (analysis of comparable disticts),-4.18963,.7174715,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-1,Kate Schroder,Steve Chabot,1,Polls adjusted for house effects & other factors,-2.926502,1.282529,1.282529,1.282529,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-11,Marcia L. Fudge,Laverne Gore,4,Expert ratings adjusted for national environment,57.33735,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-11,Marcia L. Fudge,Laverne Gore,3,Fundamentals (non-polling factors),56.20467,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-11,Marcia L. Fudge,Laverne Gore,2,CANTOR (analysis of comparable disticts),83.77742,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-11,Marcia L. Fudge,Laverne Gore,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-10,Desiree Tims,Michael Turner,4,Expert ratings adjusted for national environment,-13.90892,0,0,1.24317,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-10,Desiree Tims,Michael Turner,3,Fundamentals (non-polling factors),-6.922293,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-10,Desiree Tims,Michael Turner,2,CANTOR (analysis of comparable disticts),-3.620898,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,OH-10,Desiree Tims,Michael Turner,1,Polls adjusted for house effects & other factors,-8.497463,1.053491,1.053491,1.053491,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,4,Expert ratings adjusted for national environment,70.07624,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,3,Fundamentals (non-polling factors),69.88482,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,2,CANTOR (analysis of comparable disticts),88.69685,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-9,Yvette D. Clarke,Constantin Jean-Pierre,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-8,Hakeem Jeffries,Garfield Wallace,4,Expert ratings adjusted for national environment,76.94139,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-8,Hakeem Jeffries,Garfield Wallace,3,Fundamentals (non-polling factors),77.24584,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-8,Hakeem Jeffries,Garfield Wallace,2,CANTOR (analysis of comparable disticts),91.44219,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-8,Hakeem Jeffries,Garfield Wallace,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-7,Nydia M. Velázquez,Brian Kelly,4,Expert ratings adjusted for national environment,76.86495,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-7,Nydia M. Velázquez,Brian Kelly,3,Fundamentals (non-polling factors),76.95042,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-7,Nydia M. Velázquez,Brian Kelly,2,CANTOR (analysis of comparable disticts),93.18515,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-7,Nydia M. Velázquez,Brian Kelly,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-6,Grace Meng,Thomas Zmich,4,Expert ratings adjusted for national environment,46.09891,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-6,Grace Meng,Thomas Zmich,3,Fundamentals (non-polling factors),46.77869,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-6,Grace Meng,Thomas Zmich,2,CANTOR (analysis of comparable disticts),57.4684,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-6,Grace Meng,Thomas Zmich,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-5,Gregory W. Meeks,All others,4,Expert ratings adjusted for national environment,80.63698,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-5,Gregory W. Meeks,All others,3,Fundamentals (non-polling factors),80.63698,1.439034,1.439034,1.439034,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-5,Gregory W. Meeks,All others,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-5,Gregory W. Meeks,All others,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-4,Kathleen Rice,Douglas Tuman,4,Expert ratings adjusted for national environment,23.93808,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-4,Kathleen Rice,Douglas Tuman,3,Fundamentals (non-polling factors),24.28466,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-4,Kathleen Rice,Douglas Tuman,2,CANTOR (analysis of comparable disticts),31.05563,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-4,Kathleen Rice,Douglas Tuman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,4,Expert ratings adjusted for national environment,20.56243,0,0,.9568857,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,3,Fundamentals (non-polling factors),20.7727,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,2,CANTOR (analysis of comparable disticts),13.74075,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-3,Thomas Suozzi,George Anthony Devolder-Santos,1,Polls adjusted for house effects & other factors,15.15445,.4794988,.4794988,.4794988,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-27,Nate McMurray,Chris Jacobs,4,Expert ratings adjusted for national environment,-21.35283,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-27,Nate McMurray,Chris Jacobs,3,Fundamentals (non-polling factors),-21.90751,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-27,Nate McMurray,Chris Jacobs,2,CANTOR (analysis of comparable disticts),-15.70991,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-27,Nate McMurray,Chris Jacobs,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-26,Brian Higgins,Ricky Donovan Sr.,4,Expert ratings adjusted for national environment,37.25542,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-26,Brian Higgins,Ricky Donovan Sr.,3,Fundamentals (non-polling factors),38.5459,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-26,Brian Higgins,Ricky Donovan Sr.,2,CANTOR (analysis of comparable disticts),43.41356,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-26,Brian Higgins,Ricky Donovan Sr.,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-25,Joseph Morelle,George Mitris,4,Expert ratings adjusted for national environment,26.24216,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-25,Joseph Morelle,George Mitris,3,Fundamentals (non-polling factors),26.53591,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-25,Joseph Morelle,George Mitris,2,CANTOR (analysis of comparable disticts),37.42147,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-25,Joseph Morelle,George Mitris,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-24,Dana Balter,John Katko,4,Expert ratings adjusted for national environment,-5.52776,0,0,2.522921,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-24,Dana Balter,John Katko,3,Fundamentals (non-polling factors),-1.58853,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-24,Dana Balter,John Katko,2,CANTOR (analysis of comparable disticts),7.135557,0,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-24,Dana Balter,John Katko,1,Polls adjusted for house effects & other factors,-1.893555,3.619363,3.619363,3.619363,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-23,Tracy Mitrano,Tom Reed,4,Expert ratings adjusted for national environment,-25.96682,0,0,1.535304,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-23,Tracy Mitrano,Tom Reed,3,Fundamentals (non-polling factors),-11.05076,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-23,Tracy Mitrano,Tom Reed,2,CANTOR (analysis of comparable disticts),-6.615156,.3607857,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-23,Tracy Mitrano,Tom Reed,1,Polls adjusted for house effects & other factors,-11.90237,1.639214,1.639214,1.639214,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-22,Anthony Brindisi,Claudia Tenney,4,Expert ratings adjusted for national environment,1.868534,0,0,1.212935,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-22,Anthony Brindisi,Claudia Tenney,3,Fundamentals (non-polling factors),4.067545,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-22,Anthony Brindisi,Claudia Tenney,2,CANTOR (analysis of comparable disticts),1.225685,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-22,Anthony Brindisi,Claudia Tenney,1,Polls adjusted for house effects & other factors,9.166851,.9928725,.9928725,.9928725,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-2,Jackie Gordon,Andrew R. Garbarino,4,Expert ratings adjusted for national environment,-4.068564,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-2,Jackie Gordon,Andrew R. Garbarino,3,Fundamentals (non-polling factors),4.124582,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-2,Jackie Gordon,Andrew R. Garbarino,2,CANTOR (analysis of comparable disticts),6.281878,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-2,Jackie Gordon,Andrew R. Garbarino,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-21,Tedra Cobb,Elise Stefanik,4,Expert ratings adjusted for national environment,-25.41548,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-21,Tedra Cobb,Elise Stefanik,3,Fundamentals (non-polling factors),-13.58689,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-21,Tedra Cobb,Elise Stefanik,2,CANTOR (analysis of comparable disticts),-6.08343,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-21,Tedra Cobb,Elise Stefanik,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,4,Expert ratings adjusted for national environment,23.53197,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,3,Fundamentals (non-polling factors),23.0965,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,2,CANTOR (analysis of comparable disticts),36.11369,.8358126,.1545999,.1545999,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-20,Paul D. Tonko,Elizabeth L. Joy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-19,Antonio Delgado,Kyle Van De Water,4,Expert ratings adjusted for national environment,13.98187,0,0,.7177314,40000,20:52:33  2 Nov 2020
2020,House,11/2/20,NY-19,Antonio Delgado,Kyle Van De Water,3,Fundamentals (non-polling factors),13.45254,0,1.284435,1.284435,40000,20:52:33  2 Nov 2020
